"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:07:10,FALSE,NA,"1461893856002117637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfuckingBOY",389,TRUE,FALSE,NA,NA
"WIN OR DIE!! #PERSIBDAY",FALSE,0,NA,2021-11-20 03:06:35,FALSE,NA,"1461893707787952130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riandybandot",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:06:24,FALSE,NA,"1461893661872963585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachellyulian",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:05:54,FALSE,NA,"1461893536660410374",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VIKING_RUMBIA",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:05:43,FALSE,NA,"1461893489973628928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaepulNanang",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 03:05:41,FALSE,NA,"1461893483036221446",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ddsulaemann",44,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:04:52,FALSE,NA,"1461893275162267660",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RayakanRasakan",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:04:47,FALSE,NA,"1461893255830798343",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bmp_cipanas",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:04:18,FALSE,NA,"1461893135169032196",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VIKING_RUMBIA",389,TRUE,FALSE,NA,NA
"Glory, glory Persib Bandung...
Glory, glory Persib Bandung.. 
Glory, glory Persib Bandung...
As the Blue go Marching on, on, on!

#PERSIBDAY",FALSE,4,NA,2021-11-20 03:00:58,FALSE,NA,"1461892293607100419",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SquadVbs33",1,FALSE,FALSE,NA,NA
"Sandal wanita chelsea agave dari camou

https://t.co/CtSVtJu4RM #BogormarketRamadhanSale #marketplace #jualbeli… https://t.co/6cHFt1l1Cl",FALSE,1,NA,2021-11-20 03:00:03,TRUE,NA,"1461892064010854413",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Bogormarket</a>","bogormarket",0,FALSE,FALSE,NA,NA
"RT @javalodra: you know what we want? just three points, as simple as that. 
make it a beautiful weekdays, please @persib 
#PERSIBDAY #PERS…",FALSE,0,NA,2021-11-20 02:59:38,FALSE,NA,"1461891960684171271",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adittiangrha",22,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:59:18,FALSE,NA,"1461891877578231808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doingsh1t",389,TRUE,FALSE,NA,NA
"RT @denaldyyy: our proud and love we still believed on you! PRAY, FIGHT AND WIN!🥂
#PERSIBDAY https://t.co/SNcy3mi4O5",FALSE,0,NA,2021-11-20 02:58:35,FALSE,NA,"1461891696187240451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danifauzan_",11,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 02:58:15,FALSE,NA,"1461891611055378437",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dikiparis",35,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:58:09,FALSE,NA,"1461891586506121217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rizkyprimabhakt",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:57:54,FALSE,NA,"1461891523604189188",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnanxsP007",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:57:53,FALSE,NA,"1461891519774793730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadenHanif9",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:57:27,FALSE,NA,"1461891409061941248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bloooy2",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:55:51,FALSE,NA,"1461891009093070850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MLYN___",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 02:55:06,FALSE,NA,"1461890818650697729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","txtbyre",175,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 02:54:55,FALSE,NA,"1461890772404342784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","strob_erry",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:54:32,FALSE,NA,"1461890675599818755",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smarakandy_mas",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 02:53:11,FALSE,NA,"1461890337652183042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Irfanmuttakin31",44,TRUE,FALSE,NA,NA
"#Persibday
#LawanKemustahilan
come on persib!!!",FALSE,0,NA,2021-11-20 02:52:48,FALSE,NA,"1461890239778095104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrontalAjim",0,FALSE,FALSE,NA,NA
"@Persija_Jkt You lost!!!! 
#PERSIBDAY",FALSE,0,"Persija_Jkt",2021-11-20 02:51:30,FALSE,"1461685700596617222","1461889912819437572","452040746","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ucenwelah",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:51:16,FALSE,NA,"1461889852849356803",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syerifilham",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 02:51:13,FALSE,NA,"1461889843231813638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arulung5",44,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 02:50:31,FALSE,NA,"1461889665569411074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adittiangrha",175,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 02:50:19,FALSE,NA,"1461889613979549697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ason2_",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:49:54,FALSE,NA,"1461889511730810881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Irfanmuttakin31",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:49:41,FALSE,NA,"1461889454784663553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VSP2007",389,TRUE,FALSE,NA,NA
"3 poin sib #PERSIBDAY https://t.co/RfjcHqfQew",FALSE,0,NA,2021-11-20 02:49:39,FALSE,NA,"1461889446962368514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaro32575976",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:49:33,FALSE,NA,"1461889421284818945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FachrizaMN",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:49:11,FALSE,NA,"1461889329446342658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aldiacah_",389,TRUE,FALSE,NA,NA
"you know what we want? just three points, as simple as that. 
make it a beautiful weekdays, please @persib… https://t.co/43p9s36XWd",FALSE,0,NA,2021-11-20 02:49:11,TRUE,NA,"1461889329245032453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhRobbyHarja",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:49:11,FALSE,NA,"1461889328599031809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdistyaaFarhan",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:48:53,FALSE,NA,"1461889254712221703",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FathulKhorib17",389,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 02:47:41,FALSE,NA,"1461888952256790529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pemudamijah12",35,TRUE,FALSE,NA,NA
"Win win win #PERSIBDAY",FALSE,0,NA,2021-11-20 02:47:38,FALSE,NA,"1461888941729013761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaliElang",0,FALSE,FALSE,NA,NA
"Happy Matchday!💙
We expect nothing but a win.
bantai persiha sepele!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY… https://t.co/C7PRbeg21Y",FALSE,0,NA,2021-11-20 02:47:27,TRUE,NA,"1461888892190167044",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shiotakrmaa_",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:46:36,FALSE,NA,"1461888677823467521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adrianoadi4",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:45:39,FALSE,NA,"1461888439876349959",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kakadeddy",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:45:35,FALSE,NA,"1461888424017682435",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masdefry",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:44:55,FALSE,NA,"1461888257013125120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ridzki_Sutek",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:44:43,FALSE,NA,"1461888206761201667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sidilow",389,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 02:44:05,FALSE,NA,"1461888044961656837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dave_puyz",35,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:39:53,FALSE,NA,"1461886990085812225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pingerperin",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 02:39:38,FALSE,NA,"1461886925900369925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aldiriz52721101",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:39:09,FALSE,NA,"1461886803577737218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DewandiG",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:39:04,FALSE,NA,"1461886782832660481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laharfirdaus",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 02:38:31,FALSE,NA,"1461886647411167233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iqbalMajidm_",44,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 02:37:56,FALSE,NA,"1461886498869899266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sprti_Matahari",35,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,1,NA,2021-11-20 02:37:43,FALSE,NA,"1461886443811311616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kakadeddy",0,FALSE,FALSE,NA,NA
"@persib, WE'RE GONNA MAKE THIS A BLUE DAY.

#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY",FALSE,0,"persib",2021-11-20 02:37:18,FALSE,NA,"1461886339092140034","14372726","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BFB_13",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:36:11,FALSE,NA,"1461886058946203648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurjaman26",389,TRUE,FALSE,NA,NA
"I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY… https://t.co/CpM0OBQCTk",FALSE,0,NA,2021-11-20 02:36:06,TRUE,NA,"1461886038163410947",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","helch0",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:35:21,FALSE,NA,"1461885849432297473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheashellaaaa",389,TRUE,FALSE,NA,NA
"#PersibDay 3 Point🔥🔥🔥",FALSE,0,NA,2021-11-20 02:35:01,FALSE,NA,"1461885763885273088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indra99a",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 02:34:54,FALSE,NA,"1461885734411849729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adulll93",175,TRUE,FALSE,NA,NA
"RT @julp4444: Come on you boys in blue!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY",FALSE,0,NA,2021-11-20 02:34:02,FALSE,NA,"1461885516165488646",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1155CREW",1,TRUE,FALSE,NA,NA
"Time to revenge!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY… https://t.co/0R5bnghyKg",FALSE,0,NA,2021-11-20 02:33:40,TRUE,NA,"1461885426822574081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shiotakrmaa_",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:33:34,FALSE,NA,"1461885399039569922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KucingSiam__",389,TRUE,FALSE,NA,NA
"It's a fooking matchday
#PERSIBDAY https://t.co/Cifrd5BJGq",FALSE,1,NA,2021-11-20 02:32:48,FALSE,NA,"1461885206516830208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bdgbaratcrew_",1,FALSE,FALSE,NA,NA
"Maen make pride,
Lain Karena price @persib
#PERSIBDAY",FALSE,1,NA,2021-11-20 02:32:41,FALSE,NA,"1461885179329269763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prasetyo_reza97",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 02:32:03,FALSE,NA,"1461885016493813764",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shiotakrmaa_",175,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 02:31:37,FALSE,NA,"1461884909753044994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sariefh4",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:31:28,FALSE,NA,"1461884872243302402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thanksindomie",389,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 02:30:45,FALSE,NA,"1461884692077035526",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pergijauh_10",35,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 02:30:35,FALSE,NA,"1461884649190268932",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boil_kresex",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 02:30:33,FALSE,NA,"1461884640302538757",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teken_14",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:30:25,FALSE,NA,"1461884607775711234",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pikijul33",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:29:58,FALSE,NA,"1461884493636141057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","natakusumah06",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:29:47,FALSE,NA,"1461884446659932160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangsyaadd",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:28:48,FALSE,NA,"1461884202022948868",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abdul_rohman54",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 02:28:27,FALSE,NA,"1461884111497302020",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamaldisurya",389,TRUE,FALSE,NA,NA
